Starting the logger (C:\Users\philipoe\AppData\Local\Android\Sdk/platform-tools/adb logcat *:S ReactNative:V ReactNativeJS:V)...
--------- beginning of main
--------- beginning of system
10-23 18:35:38.736  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3559.9662;this.cur_value_ground_move:-3543.6366
10-23 18:35:38.856  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3543.6366;this.cur_value_ground_move:-3533.2038000000002
10-23 18:35:38.969  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3533.2038000000002;this.cur_value_ground_move:-3515.967
10-23 18:35:39.098  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3515.967;this.cur_value_ground_move:-3501.3384
10-23 18:35:39.211  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3501.3384;this.cur_value_ground_move:-3488.751
10-23 18:35:39.329  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3488.751;this.cur_value_ground_move:-3475.143
10-23 18:35:39.461  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3475.143;this.cur_value_ground_move:-3464.7102
10-23 18:35:39.587  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3464.7102;this.cur_value_ground_move:-3449.061
10-23 18:35:39.719  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3449.061;this.cur_value_ground_move:-3436.587
10-23 18:35:39.811  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3436.587;this.cur_value_ground_move:-3420.9378
10-23 18:35:39.936  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3420.9378;this.cur_value_ground_move:-3411.9792
10-23 18:35:40.036  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3411.9792;this.cur_value_ground_move:-3394.9692
10-23 18:35:40.153  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3394.9692;this.cur_value_ground_move:-3381.7014
10-23 18:35:40.277  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3381.7014;this.cur_value_ground_move:-3372.4026
10-23 18:35:40.400  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3372.4026;this.cur_value_ground_move:-3357.5472
10-23 18:35:40.510  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3357.5472;this.cur_value_ground_move:-3343.599
10-23 18:35:40.621  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3343.599;this.cur_value_ground_move:-3330.4446000000003
10-23 18:35:40.746  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3330.4446000000003;this.cur_value_ground_move:-3314.4552000000003
10-23 18:35:40.868  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3314.4552000000003;this.cur_value_ground_move:-3305.61
10-23 18:35:40.996  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3305.61;this.cur_value_ground_move:-3289.3938
10-23 18:35:41.125  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3289.3938;this.cur_value_ground_move:-3275.7857999999997
10-23 18:35:41.233  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3275.7857999999997;this.cur_value_ground_move:-3259.4562
10-23 18:35:41.347  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3259.4562;this.cur_value_ground_move:-3248.4564
10-23 18:35:41.468  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3248.4564;this.cur_value_ground_move:-3232.6938
10-23 18:35:41.608  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3232.6938;this.cur_value_ground_move:-3221.2404
10-23 18:35:41.701  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3221.2404;this.cur_value_ground_move:-3209.9004
10-23 18:35:41.804  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3209.9004;this.cur_value_ground_move:-3198.2202
10-23 18:35:41.948  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3198.2202;this.cur_value_ground_move:-3178.7154
10-23 18:35:42.061  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3178.7154;this.cur_value_ground_move:-3165.561
10-23 18:35:42.180  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3165.561;this.cur_value_ground_move:-3152.1798
10-23 18:35:42.291  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3152.1798;this.cur_value_ground_move:-3142.9944
10-23 18:35:42.414  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3142.9944;this.cur_value_ground_move:-3128.5926
10-23 18:35:42.526  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3128.5926;this.cur_value_ground_move:-3114.9846
10-23 18:35:42.652  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3114.9846;this.cur_value_ground_move:-3099.2219999999998
10-23 18:35:42.776  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3099.2219999999998;this.cur_value_ground_move:-3087.9954
10-23 18:35:42.897  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3087.9954;this.cur_value_ground_move:-3070.5318
10-23 18:35:43.048  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3070.5318;this.cur_value_ground_move:-3059.7588
10-23 18:35:43.119  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3059.7588;this.cur_value_ground_move:-3048.8723999999997
10-23 18:35:43.229  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3048.8723999999997;this.cur_value_ground_move:-3033.5634
10-23 18:35:43.336  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3033.5634;this.cur_value_ground_move:-3021.0894000000003
10-23 18:35:43.449  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3021.0894000000003;this.cur_value_ground_move:-3009.069
10-23 18:35:43.562  2940  2969 I ReactNativeJS: val:0;this.compensDelta:3009.069;this.cur_value_ground_move:-2995.3476
10-23 18:35:43.672  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2995.3476;this.cur_value_ground_move:-2985.9354
10-23 18:35:43.782  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2985.9354;this.cur_value_ground_move:-2973.348
10-23 18:35:43.903  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2973.348;this.cur_value_ground_move:-2960.3070000000002
10-23 18:35:44.013  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2960.3070000000002;this.cur_value_ground_move:-2946.4722
10-23 18:35:44.135  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2946.4722;this.cur_value_ground_move:-2931.7302
10-23 18:35:44.258  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2931.7302;this.cur_value_ground_move:-2921.6376
10-23 18:35:44.345  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2921.6376;this.cur_value_ground_move:-2906.3286
10-23 18:35:44.491  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2906.3286;this.cur_value_ground_move:-2889.8856
10-23 18:35:44.627  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2889.8856;this.cur_value_ground_move:-2878.9991999999997
10-23 18:35:44.728  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2878.9991999999997;this.cur_value_ground_move:-2862.8964
10-23 18:35:44.867  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2862.8964;this.cur_value_ground_move:-2852.9172
10-23 18:35:45.036  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2852.9172;this.cur_value_ground_move:-2834.5464
10-23 18:35:45.090  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2834.5464;this.cur_value_ground_move:-2822.0724000000005
10-23 18:35:45.224  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2822.0724000000005;this.cur_value_ground_move:-2810.8457999999996
10-23 18:35:45.352  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2810.8457999999996;this.cur_value_ground_move:-2795.9904
10-23 18:35:45.466  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2795.9904;this.cur_value_ground_move:-2781.8153999999995
10-23 18:35:45.581  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2781.8153999999995;this.cur_value_ground_move:-2769.3414
10-23 18:35:45.685  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2769.3414;this.cur_value_ground_move:-2754.3726
10-23 18:35:45.780  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2754.3726;this.cur_value_ground_move:-2743.713
10-23 18:35:45.915  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2743.713;this.cur_value_ground_move:-2728.9709999999995
10-23 18:35:46.024  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2728.9709999999995;this.cur_value_ground_move:-2716.2702000000004
10-23 18:35:46.130  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2716.2702000000004;this.cur_value_ground_move:-2703.9096
10-23 18:35:46.262  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2703.9096;this.cur_value_ground_move:-2692.7964
10-23 18:35:46.381  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2692.7964;this.cur_value_ground_move:-2676.4668
10-23 18:35:46.507  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2676.4668;this.cur_value_ground_move:-2665.0134
10-23 18:35:46.630  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2665.0134;this.cur_value_ground_move:-2650.9518
10-23 18:35:46.744  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2650.9518;this.cur_value_ground_move:-2634.5088000000005
10-23 18:35:46.880  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2634.5088000000005;this.cur_value_ground_move:-2625.0966
10-23 18:35:46.976  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2625.0966;this.cur_value_ground_move:-2607.9732000000004
10-23 18:35:47.175  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2607.9732000000004;this.cur_value_ground_move:-2595.4991999999997
10-23 18:35:47.381  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2595.4991999999997;this.cur_value_ground_move:-2562.1595999999995
10-23 18:35:47.476  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2562.1595999999995;this.cur_value_ground_move:-2559.5514000000003
10-23 18:35:47.615  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2559.5514000000003;this.cur_value_ground_move:-2535.6240000000003
10-23 18:35:47.737  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2535.6240000000003;this.cur_value_ground_move:-2525.6447999999996
10-23 18:35:47.871  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2525.6447999999996;this.cur_value_ground_move:-2506.5936
10-23 18:35:47.985  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2506.5936;this.cur_value_ground_move:-2493.5525999999995
10-23 18:35:48.101  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2493.5525999999995;this.cur_value_ground_move:-2480.3981999999996
10-23 18:35:48.231  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2480.3981999999996;this.cur_value_ground_move:-2467.3572
10-23 18:35:48.360  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2467.3572;this.cur_value_ground_move:-2454.8832
10-23 18:35:48.482  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2454.8832;this.cur_value_ground_move:-2441.502
10-23 18:35:48.624  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2441.502;this.cur_value_ground_move:-2425.0589999999997
10-23 18:35:48.730  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2425.0589999999997;this.cur_value_ground_move:-2409.2963999999997
10-23 18:35:48.851  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2409.2963999999997;this.cur_value_ground_move:-2396.0285999999996
10-23 18:35:48.989  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2396.0285999999996;this.cur_value_ground_move:-2385.8226000000004
10-23 18:35:49.116  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2385.8226000000004;this.cur_value_ground_move:-2369.3796
10-23 18:35:49.254  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2369.3796;this.cur_value_ground_move:-2354.9778
10-23 18:35:49.391  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2354.9778;this.cur_value_ground_move:-2338.308
10-23 18:35:49.513  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2338.308;this.cur_value_ground_move:-2322.7722000000003
10-23 18:35:49.633  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2322.7722000000003;this.cur_value_ground_move:-2311.6589999999997
10-23 18:35:49.786  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2311.6589999999997;this.cur_value_ground_move:-2296.2366
10-23 18:35:49.875  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2296.2366;this.cur_value_ground_move:-2279.34
10-23 18:35:49.992  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2279.34;this.cur_value_ground_move:-2265.9588
10-23 18:35:50.122  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2265.9588;this.cur_value_ground_move:-2251.2167999999997
10-23 18:35:50.263  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2251.2167999999997;this.cur_value_ground_move:-2239.4231999999997
10-23 18:35:50.418  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2239.4231999999997;this.cur_value_ground_move:-2223.207
10-23 18:35:50.506  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2223.207;this.cur_value_ground_move:-2207.8979999999997
10-23 18:35:50.646  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2207.8979999999997;this.cur_value_ground_move:-2196.8982
10-23 18:35:50.751  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2196.8982;this.cur_value_ground_move:-2182.2696
10-23 18:35:50.859  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2182.2696;this.cur_value_ground_move:-2167.7544
10-23 18:35:50.976  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2167.7544;this.cur_value_ground_move:-2154.4865999999997
10-23 18:35:51.122  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2154.4865999999997;this.cur_value_ground_move:-2142.8064000000004
10-23 18:35:51.249  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2142.8064000000004;this.cur_value_ground_move:-2126.9304
10-23 18:35:51.372  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2126.9304;this.cur_value_ground_move:-2109.6935999999996
10-23 18:35:51.492  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2109.6935999999996;this.cur_value_ground_move:-2098.467
10-23 18:35:51.677  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2098.467;this.cur_value_ground_move:-2083.9518
10-23 18:35:51.728  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2083.9518;this.cur_value_ground_move:-2072.0448
10-23 18:35:51.844  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2072.0448;this.cur_value_ground_move:-2059.9109999999996
10-23 18:35:51.973  2940  2969 I ReactNativeJS: val:0;this.compensDelta:2059.9109999999996;this.cur_value_ground_move:-2043.8082
10-23 18:35:52.076  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:2043.8082;this.cur_value_ground_move:-2031.7878
10-23 18:35:52.098  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:14.48757421875007;this.cur_value_ground_move:-2031.7878
10-23 18:35:52.201  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:14.48757421875007;this.cur_value_ground_move:-2015.4582
10-23 18:35:52.326  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:14.371136718749995;this.cur_value_ground_move:-2003.8914
10-23 18:35:52.455  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:14.288660156249989;this.cur_value_ground_move:-1992.8916
10-23 18:35:52.546  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:14.210226562500111;this.cur_value_ground_move:-1976.3352
10-23 18:35:52.667  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:14.092171875000076;this.cur_value_ground_move:-1962.7272000000003
10-23 18:35:52.794  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.995140624999976;this.cur_value_ground_move:-1948.212
10-23 18:35:52.907  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.891640625000036;this.cur_value_ground_move:-1935.5112
10-23 18:35:53.025  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.801078125000004;this.cur_value_ground_move:-1922.3568
10-23 18:35:53.132  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.707281250000051;this.cur_value_ground_move:-1909.9962000000005
10-23 18:35:53.251  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.619144531250186;this.cur_value_ground_move:-1899.5634
10-23 18:35:53.363  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.54475390624998;this.cur_value_ground_move:-1884.2543999999998
10-23 18:35:53.488  2940  2969 I ReactNativeJS: val:0.9928695436507936;this.compensDelta:13.43559375000018;this.cur_value_ground_move:-1870.1928000000003
10-23 18:35:53.589  2940  2969 I ReactNativeJS: val:0.9979867548328648;this.compensDelta:13.33532812500016;this.cur_value_ground_move:-1858.9662000000003
10-23 18:35:53.609  2940  2969 I ReactNativeJS: val:0.9979867548328648;this.compensDelta:3.7425547180175727;this.cur_value_ground_move:-1858.9662000000003
10-23 18:35:53.718  2940  2969 I ReactNativeJS: val:0.9973701598152281;this.compensDelta:3.7425547180175727;this.cur_value_ground_move:-1848.8736000000004
10-23 18:35:53.776  2940  2969 I ReactNativeJS: val:0.9973701598152281;this.compensDelta:4.862242089843903;this.cur_value_ground_move:-1841.616
10-23 18:35:53.782  2940  2969 I ReactNativeJS: val:0.9873270778218695;this.compensDelta:4.84315576171889;this.cur_value_ground_move:-1836.513
10-23 18:35:53.879  2940  2969 I ReactNativeJS: val:0.9873270778218695;this.compensDelta:23.273986328125147;this.cur_value_ground_move:-1831.4099999999999
10-23 18:35:53.908  2940  2969 I ReactNativeJS: val:0.9803611580446704;this.compensDelta:23.209316406250082;this.cur_value_ground_move:-1831.4099999999999
10-23 18:35:53.930  2940  2969 I ReactNativeJS: val:0.9722580144434799;this.compensDelta:35.96677154541021;this.cur_value_ground_move:-1820.6370000000002
10-23 18:35:53.953  2940  2969 I ReactNativeJS: val:0.9722580144434799;this.compensDelta:50.508085357666005;this.cur_value_ground_move:-1820.6370000000002
10-23 18:35:54.025  2940  2969 I ReactNativeJS: val:0.9678184334352954;this.compensDelta:50.508085357666005;this.cur_value_ground_move:-1810.998
10-23 18:35:54.062  2940  2969 I ReactNativeJS: val:0.9628029475136408;this.compensDelta:58.280752685546986;this.cur_value_ground_move:-1810.998
10-23 18:35:54.066  2940  2969 I ReactNativeJS: val:0.9628029475136408;this.compensDelta:67.36378765869154;this.cur_value_ground_move:-1810.998
10-23 18:35:54.188  2940  2969 I ReactNativeJS: val:0.9586047621631117;this.compensDelta:67.36378765869154;this.cur_value_ground_move:-1800.9054
10-23 18:35:54.201  2940  2969 I ReactNativeJS: val:0.9586047621631117;this.compensDelta:74.54890735473646;this.cur_value_ground_move:-1788.8850000000002
10-23 18:35:54.331  2940  2969 I ReactNativeJS: val:0.9586047621631117;this.compensDelta:74.05132003784183;this.cur_value_ground_move:-1781.4006
10-23 18:35:54.336  2940  2969 I ReactNativeJS: val:0.9540214202181162;this.compensDelta:73.74150151977551;this.cur_value_ground_move:-1773.8028
10-23 18:35:54.435  2940  2969 I ReactNativeJS: val:0.9540214202181162;this.compensDelta:81.55693355712879;this.cur_value_ground_move:-1762.1225999999997
10-23 18:35:54.550  2940  2969 I ReactNativeJS: val:0.9540214202181162;this.compensDelta:81.0198945495606;this.cur_value_ground_move:-1750.5558
10-23 18:35:54.687  2940  2969 I ReactNativeJS: val:0.9540214202181162;this.compensDelta:80.48806951293932;this.cur_value_ground_move:-1738.422
10-23 18:35:54.745  2940  2969 I ReactNativeJS: val:0.9609846488508598;this.compensDelta:79.93017462158195;this.cur_value_ground_move:-1729.8036000000002
10-23 18:35:54.808  2940  2969 I ReactNativeJS: val:0.9708560358279597;this.compensDelta:67.488894873047;this.cur_value_ground_move:-1722.9996
10-23 18:35:54.881  2940  2969 I ReactNativeJS: val:0.9708560358279597;this.compensDelta:50.21503861083988;this.cur_value_ground_move:-1722.9996
10-23 18:35:54.885  2940  2969 I ReactNativeJS: val:0.988595306557953;this.compensDelta:50.21503861083988;this.cur_value_ground_move:-1711.4328
10-23 18:35:54.943  2940  2969 I ReactNativeJS: val:0.988595306557953;this.compensDelta:19.518366430664173;this.cur_value_ground_move:-1708.371
10-23 18:35:54.954  2940  2969 I ReactNativeJS: val:0.993581943411045;this.compensDelta:19.483447540283123;this.cur_value_ground_move:-1704.402
10-23 18:35:55.082  2940  2969 I ReactNativeJS: val:0.993581943411045;this.compensDelta:10.938948486328172;this.cur_value_ground_move:-1689.0930000000003
10-23 18:35:55.123  2940  2969 I ReactNativeJS: val:0.9925153352175651;this.compensDelta:10.840694458007874;this.cur_value_ground_move:-1689.0930000000003
10-23 18:35:55.227  2940  2969 I ReactNativeJS: val:0.9925153352175651;this.compensDelta:12.642294891357324;this.cur_value_ground_move:-1677.0726000000004
10-23 18:35:55.334  2940  2969 I ReactNativeJS: val:0.9925153352175651;this.compensDelta:12.5523262268066;this.cur_value_ground_move:-1665.3923999999997
10-23 18:35:55.410  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:12.464903845214849;this.cur_value_ground_move:-1652.1245999999996
10-23 18:35:55.479  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:19.710388006591756;this.cur_value_ground_move:-1647.9288000000001
10-23 18:35:55.581  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:19.660330737304548;this.cur_value_ground_move:-1632.2796000000003
10-23 18:35:55.726  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:19.4736306518555;this.cur_value_ground_move:-1620.7127999999998
10-23 18:35:55.846  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:19.33563493652332;this.cur_value_ground_move:-1604.3831999999998
10-23 18:35:55.947  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:19.14081745605472;this.cur_value_ground_move:-1590.7752
10-23 18:35:56.082  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.978469555664105;this.cur_value_ground_move:-1578.9815999999996
10-23 18:35:56.201  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.83776804199215;this.cur_value_ground_move:-1564.92
10-23 18:35:56.303  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.670008544921757;this.cur_value_ground_move:-1550.4048000000003
10-23 18:35:56.438  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.496837451171814;this.cur_value_ground_move:-1538.2709999999997
10-23 18:35:56.549  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.352077239990194;this.cur_value_ground_move:-1522.9619999999995
10-23 18:35:56.675  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.16943585205081;this.cur_value_ground_move:-1510.7147999999997
10-23 18:35:56.774  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:18.023322741699076;this.cur_value_ground_move:-1499.9417999999996
10-23 18:35:56.869  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:17.894797320556563;this.cur_value_ground_move:-1486.3338000000003
10-23 18:35:57.009  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:17.73244942016595;this.cur_value_ground_move:-1475.3339999999998
10-23 18:35:57.139  2940  2969 I ReactNativeJS: val:0.9880696722229112;this.compensDelta:17.601218200683434;this.cur_value_ground_move:-1460.3652000000002
