Starting the logger (C:\Users\philipoe\AppData\Local\Android\Sdk/platform-tools/adb logcat *:S ReactNative:V ReactNativeJS:V)...
--------- beginning of system
--------- beginning of main
10-23 17:24:05.714  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:949.0446000000002
10-23 17:24:05.829  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:959.8176000000003
10-23 17:24:05.971  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:973.7658000000001
10-23 17:24:06.077  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:987.7139999999999
10-23 17:24:06.222  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1000.9817999999996
10-23 17:24:06.333  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1016.9712
10-23 17:24:06.447  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1028.6513999999997
10-23 17:24:06.576  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1047.0222000000003
10-23 17:24:06.720  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1063.4651999999996
10-23 17:24:06.833  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1073.6711999999998
10-23 17:24:06.961  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1086.7122
10-23 17:24:07.074  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1101.4542000000001
10-23 17:24:07.213  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1114.1549999999997
10-23 17:24:07.345  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1134.3401999999996
10-23 17:24:07.454  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1146.5874000000003
10-23 17:24:07.595  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1158.0407999999998
10-23 17:24:07.720  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1174.4838000000009
10-23 17:24:07.822  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1188.4319999999998
10-23 17:24:07.957  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1199.205
10-23 17:24:08.072  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1212.0191999999997
10-23 17:24:08.182  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1229.2560000000003
10-23 17:24:08.287  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1237.7609999999995
10-23 17:24:08.400  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1251.9360000000006
10-23 17:24:08.525  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1264.6367999999993
10-23 17:24:08.630  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1279.6056000000008
10-23 17:24:08.757  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1291.9661999999998
10-23 17:24:08.867  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1304.0999999999995
10-23 17:24:09.023  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1317.1409999999996
10-23 17:24:09.300  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1355.8104000000003
10-23 17:24:09.443  3169  3199 I ReactNativeJS: val0.9129850734058091;this.compensDelta:0;this.cur_value_ground_move:1372.2533999999996
10-23 17:24:09.961  3169  3231 I ReactNativeJS: startXXXXXXXXXXXXXXXXXXXXXX: bottom:567;right:360;box.x0:-5490;box.height:11340;box.width:11340;box.screen_height567;box.screen_width:360
10-23 17:24:09.984  3169  3231 I ReactNativeJS: Running application "AwesomeProject" with appParams: {"initialProps":{},"rootTag":1}. __DEV__ === true, development-level warning are ON, performance optimizations are OFF
10-23 17:24:10.021  3169  3231 I ReactNativeJS: fr-5670
